57fb2bc7bceba60a90005a83,Horinakundu,Jhenaidah,TRUE
57ea3bfbbceba617600039c9,Madhupur,Tangail,TRUE
57f1e8f5bceba6184400100e,Chunarughat,Habigonj,TRUE
57ea3c2bbceba617600039cc,Bhuapur,Tangail,TRUE
57fb2ec8bceba616380062e0,Chitolmari,Bagerhat,TRUE
57f1e822bceba61844001006,Goainghat,Sylhet,TRUE
57fb2eedbceba616380062e2,Morrelgonj,Bagerhat,TRUE
57f1e814bceba61844001005,Fenchugonj,Sylhet,TRUE
57f1e91fbceba61844001011,Nabigonj,Habigonj,TRUE
57acebd752a1b355b84f44f5,Pagla,Mymensingh,TRUE
57f1e9dbbceba6184400101b,Dirai,Sunamgonj,TRUE
57fb32e1bceba616380062e6,Bakergonj,Barisal,TRUE
57f1eaa8bceba61844001026,Baralekha,Moulabhibazar,TRUE
57f1e9b4bceba61844001018,Tahirpur,Sunamgonj,TRUE
57fb3318bceba616380062e9,Uzirpur,Barisal,TRUE
57fa31c5bceba61194004503,Savar,Dhaka,TRUE
57acec7d52a1b355b84f4502,Purbadhala,Netrokona,TRUE
57fa3429bceba61194004509,South Keranigonj,Dhaka,TRUE
57fa33afbceba61194004507,Nawabgonj,Dhaka,TRUE
57fa373ebceba61194004517,Singair,Manikgonj,TRUE
57acec7d52a1b355b84f4504, Madon,Netrokona,TRUE
57fa3877bceba6119400451c,Arihazar,Narayangonj,TRUE
57aced4052a1b355b84f4510,Islampur,Jamalpur,TRUE
57fa358fbceba61194004510,Kaligonj,Gazipur,TRUE
57fa3850bceba6119400451b,Siddirganj,Narayangonj,TRUE
57fa439dbceba61ec00018b4,Nagarkanda,Faridpur,TRUE
57acecdb52a1b355b84f4508,Nokla,Sherpur,TRUE
57fa451bbceba61ec00018bd,Raozan,Chittagong,TRUE
57ea3c1bbceba617600039cb,Gopalpur,Tangail,TRUE
57fa35d7bceba61194004512,Ghior,Manikgonj,TRUE
57fa38b5bceba6119400451e,Rupgonj,Narayangonj,TRUE
57fb49f1bceba616380062fe,Monpura,Bhola,TRUE
57fa46a7bceba61ec00018c4,Anowara,Chittagong,TRUE
57f1e78cbceba61844001001,Balagonj,Sylhet,TRUE
57fa37a8bceba61194004519,Fatulla,Narayangonj,TRUE
57fb4a8bbceba616380062ff,Sadar,Patuakhali,TRUE
